time_ps,d_GaadmolNadmol_A
5.892999999999999972e+01,1.849087504176046393e+00
5.894000000000000483e+01,1.904193139101179044e+00
5.895000000000000284e+01,1.956318036056510223e+00
5.896000000000000085e+01,1.895762068747024687e+00
5.897000000000000597e+01,1.878139781915479700e+00
5.898000000000000398e+01,1.998858541159413527e+00
5.899000000000000199e+01,2.104618740654823572e+00
5.900000000000000000e+01,2.058229315286923988e+00
5.901000000000000512e+01,1.941649337020928456e+00
5.902000000000000313e+01,1.894933963583566694e+00
5.903000000000000114e+01,1.918320885519622987e+00
5.904000000000000625e+01,1.997734429618126528e+00
5.905000000000000426e+01,2.050732132543686692e+00
5.906000000000000227e+01,2.007681005897540505e+00
5.907000000000000028e+01,1.966317939492760569e+00
5.908000000000000540e+01,2.028906840732983330e+00
5.909000000000000341e+01,2.109871618043055452e+00
5.910000000000000142e+01,2.089765236950010596e+00
5.910999999999999943e+01,2.027972383539838663e+00
5.912000000000000455e+01,2.013622521074992733e+00
5.913000000000000256e+01,2.000648850798159906e+00
5.914000000000000057e+01,1.978911318098918182e+00
5.915000000000000568e+01,2.000396575506967700e+00
5.916000000000000369e+01,1.994747335403660005e+00
5.917000000000000171e+01,1.963671325502311049e+00
5.917999999999999972e+01,2.025972149981337900e+00
5.919000000000000483e+01,2.114759011802526345e+00
5.920000000000000284e+01,2.174115811082749872e+00
5.921000000000000085e+01,2.191502084165105391e+00
5.922000000000000597e+01,2.169584026328549520e+00
5.923000000000000398e+01,2.108110519873187094e+00
5.924000000000000199e+01,2.074035543571999707e+00
5.925000000000000000e+01,2.088300725422466364e+00
5.926000000000000512e+01,2.112482782178354057e+00
5.927000000000000313e+01,2.161720235946363200e+00
5.928000000000000114e+01,2.193559143583779125e+00
5.929000000000000625e+01,2.173797941391977240e+00
5.930000000000000426e+01,2.139486479087914006e+00
5.931000000000000227e+01,2.144398688886933080e+00
5.932000000000000028e+01,2.172938185683154000e+00
5.933000000000000540e+01,2.242573670272618447e+00
5.934000000000000341e+01,2.303786709419949563e+00
5.935000000000000142e+01,2.351618032121713497e+00
5.935999999999999943e+01,2.400329632967105109e+00
5.937000000000000455e+01,2.436260977255925830e+00
5.938000000000000256e+01,2.372195009374229890e+00
5.939000000000000057e+01,2.258447533705398413e+00
5.940000000000000568e+01,2.130182574921688943e+00
5.941000000000000369e+01,2.031372106951357726e+00
5.942000000000000171e+01,2.007826529807791971e+00
5.942999999999999972e+01,2.138714237971027998e+00
5.944000000000000483e+01,2.301062703556771449e+00
5.945000000000000284e+01,2.385028122014496432e+00
5.946000000000000085e+01,2.425714909238098738e+00
5.947000000000000597e+01,2.470085681469369021e+00
5.948000000000000398e+01,2.491839436179628109e+00
5.949000000000000199e+01,2.448863697084832314e+00
5.950000000000000000e+01,2.338288714872480245e+00
5.951000000000000512e+01,2.166760162108395171e+00
5.952000000000000313e+01,2.026808997167715454e+00
5.953000000000000114e+01,1.971750743603257305e+00
5.954000000000000625e+01,1.962306514793240808e+00
5.955000000000000426e+01,2.025369270157913348e+00
5.956000000000000227e+01,2.130343361643844968e+00
5.957000000000000028e+01,2.205372460900879350e+00
5.958000000000000540e+01,2.221070254404393651e+00
5.959000000000000341e+01,2.205218095177889914e+00
5.960000000000000142e+01,2.106178363410847965e+00
5.960999999999999943e+01,1.930940691088154137e+00
5.962000000000000455e+01,1.845213283525782400e+00
5.963000000000000256e+01,1.999900349767458119e+00
5.964000000000000057e+01,2.220091342355085207e+00
5.965000000000000568e+01,2.277840027877286122e+00
5.966000000000000369e+01,2.140446717626954154e+00
5.967000000000000171e+01,1.977602931328734437e+00
5.967999999999999972e+01,1.936923396265325614e+00
5.969000000000000483e+01,2.043170935531338106e+00
5.970000000000000284e+01,2.185251266124790259e+00
5.971000000000000085e+01,2.299012446943252908e+00
5.972000000000000597e+01,2.344156356175926437e+00
5.973000000000000398e+01,2.273610838204286999e+00
5.974000000000000199e+01,2.098452373655403491e+00
5.975000000000000000e+01,1.977046078117553396e+00
5.976000000000000512e+01,2.011686349508789551e+00
5.977000000000000313e+01,2.092109196480910427e+00
5.978000000000000114e+01,2.116479899857307334e+00
5.979000000000000625e+01,2.091122012915554329e+00
5.980000000000000426e+01,2.033605571048624938e+00
5.981000000000000227e+01,1.950663035751914576e+00
5.982000000000000028e+01,1.925117211418644558e+00
5.983000000000000540e+01,2.002801447151156822e+00
5.984000000000000341e+01,2.122111202734437541e+00
5.985000000000000142e+01,2.213084470839270956e+00
5.985999999999999943e+01,2.249215903432268071e+00
5.987000000000000455e+01,2.228282734484114069e+00
5.988000000000000256e+01,2.188640457658589611e+00
5.989000000000000057e+01,2.153240924095582987e+00
5.990000000000000568e+01,2.121506425868184831e+00
5.991000000000000369e+01,2.101863229541827138e+00
5.992000000000000171e+01,2.146417063131022207e+00
5.992999999999999972e+01,2.237055137541317684e+00
5.994000000000000483e+01,2.294098702540934287e+00
5.995000000000000284e+01,2.296005619940856501e+00
5.996000000000000085e+01,2.279635966574487860e+00
5.997000000000000597e+01,2.250403489510269583e+00
5.998000000000000398e+01,2.203391395667142483e+00
5.999000000000000199e+01,2.154599231434932260e+00
6.000000000000000000e+01,2.144041847189555483e+00
6.001000000000000512e+01,2.175709933424029519e+00
6.002000000000000313e+01,2.218554510599186624e+00
6.003000000000000114e+01,2.259482905998626556e+00
6.004000000000000625e+01,2.292153304580651252e+00
6.005000000000000426e+01,2.276087938327516103e+00
6.006000000000000227e+01,2.186518328416205303e+00
6.007000000000000028e+01,2.075243826638210276e+00
6.008000000000000540e+01,2.019666332244016704e+00
6.009000000000000341e+01,2.040910176269400633e+00
6.010000000000000142e+01,2.102171793265241728e+00
6.010999999999999943e+01,2.157101701380813363e+00
6.012000000000000455e+01,2.178532024116238919e+00
6.013000000000000256e+01,2.178751121652033884e+00
6.014000000000000057e+01,2.190368814515035290e+00
6.015000000000000568e+01,2.232269916676744348e+00
6.016000000000000369e+01,2.283330155387082172e+00
6.017000000000000171e+01,2.297633495947513538e+00
6.017999999999999972e+01,2.264955287682298923e+00
6.019000000000000483e+01,2.198461493863378635e+00
6.020000000000000284e+01,2.097161323432225277e+00
6.021000000000000085e+01,1.996636297576502184e+00
6.022000000000000597e+01,1.983519654175375457e+00
6.023000000000000398e+01,2.047214237176949947e+00
6.024000000000000199e+01,2.099927486176607072e+00
6.025000000000000000e+01,2.093936367347393190e+00
6.026000000000000512e+01,2.053422266218031478e+00
6.027000000000000313e+01,2.012950071636154803e+00
6.028000000000000114e+01,1.999148411924436708e+00
6.029000000000000625e+01,2.044776445042341351e+00
6.030000000000000426e+01,2.137473989104896166e+00
6.031000000000000227e+01,2.187404166975093212e+00
6.032000000000000028e+01,2.121600469291991864e+00
6.033000000000000540e+01,1.981443586983995031e+00
6.034000000000000341e+01,1.902756264159969790e+00
6.035000000000000142e+01,1.967305803834269229e+00
6.035999999999999943e+01,2.059480378275063917e+00
6.037000000000000455e+01,2.065861240887200800e+00
6.038000000000000256e+01,2.015881145429958998e+00
6.039000000000000057e+01,1.976399232467973555e+00
6.040000000000000568e+01,1.985887202763541026e+00
6.041000000000000369e+01,2.050606960390021438e+00
6.042000000000000171e+01,2.131068942244712883e+00
6.042999999999999972e+01,2.180351381429149971e+00
6.044000000000000483e+01,2.176408259426526381e+00
6.045000000000000284e+01,2.132040939663213397e+00
6.046000000000000085e+01,2.060445747526490567e+00
6.047000000000000597e+01,2.015303127298719410e+00
6.048000000000000398e+01,2.046918879413642589e+00
6.049000000000000199e+01,2.137866316260209842e+00
6.050000000000000000e+01,2.199171032298307793e+00
6.051000000000000512e+01,2.180848639887694063e+00
6.052000000000000313e+01,2.100573078709712327e+00
6.053000000000000114e+01,1.994000893680842657e+00
6.054000000000000625e+01,1.943330924829839601e+00
6.055000000000000426e+01,2.011728216459668150e+00
6.056000000000000227e+01,2.108932526184751133e+00
6.057000000000000028e+01,2.106166506356988766e+00
6.058000000000000540e+01,2.033156190606122404e+00
6.059000000000000341e+01,1.981400373019042593e+00
6.060000000000000142e+01,2.000579249942376237e+00
6.060999999999999943e+01,2.059531864138061330e+00
6.062000000000000455e+01,2.102015382959887102e+00
6.063000000000000256e+01,2.119525473425596385e+00
6.064000000000000057e+01,2.099391354654962960e+00
6.065000000000000568e+01,2.031491125602078451e+00
6.066000000000000369e+01,1.992880761912262377e+00
6.067000000000000171e+01,2.037822161745229010e+00
6.067999999999999972e+01,2.116594494559598250e+00
6.069000000000000483e+01,2.191393454243213412e+00
6.070000000000000284e+01,2.232654688929750719e+00
6.071000000000000085e+01,2.239160113122775631e+00
6.072000000000000597e+01,2.246520903374817024e+00
6.073000000000000398e+01,2.301823594826502450e+00
6.074000000000000199e+01,2.374746474257831252e+00
6.075000000000000000e+01,2.394147215126922745e+00
6.076000000000000512e+01,2.322746939487812412e+00
6.077000000000000313e+01,2.214213500478217078e+00
6.078000000000000114e+01,2.136083146345197026e+00
6.079000000000000625e+01,2.001238197641650451e+00
6.080000000000000426e+01,1.833364726670610123e+00
6.081000000000000227e+01,1.872066243806559616e+00
6.082000000000000028e+01,2.030832599329644328e+00
6.083000000000000540e+01,2.066774573024353856e+00
6.084000000000000341e+01,2.065680355088851172e+00
6.085000000000000142e+01,2.084292425188941422e+00
6.085999999999999943e+01,2.053463103661714140e+00
6.087000000000000455e+01,2.002033757307803086e+00
6.088000000000000256e+01,2.017689347843220293e+00
6.089000000000000057e+01,2.023856121788305984e+00
6.090000000000000568e+01,1.989978306741056135e+00
6.091000000000000369e+01,2.035192549440961951e+00
6.092000000000000171e+01,2.130981988520786352e+00
6.092999999999999972e+01,2.136461374516281264e+00
6.094000000000000483e+01,2.056776793918095425e+00
6.095000000000000284e+01,2.001149473077911356e+00
6.096000000000000085e+01,1.978537881391204900e+00
6.097000000000000597e+01,1.993428827171914719e+00
6.098000000000000398e+01,2.080829398629305604e+00
6.099000000000000199e+01,2.103343093957806165e+00
6.100000000000000000e+01,1.963908363850003447e+00
6.101000000000000512e+01,1.864931268787135998e+00
6.102000000000000313e+01,1.921581261305385535e+00
6.103000000000000114e+01,1.952634111373659387e+00
6.104000000000000625e+01,1.914203706348934553e+00
6.105000000000000426e+01,1.930539188646527959e+00
6.106000000000000227e+01,1.965862248607465501e+00
6.107000000000000028e+01,1.947668614215468219e+00
6.108000000000000540e+01,1.956025643211253939e+00
6.109000000000000341e+01,1.982880436839296268e+00
6.110000000000000142e+01,1.944708595188491929e+00
6.110999999999999943e+01,1.939600286785915229e+00
6.112000000000000455e+01,2.004748416136049372e+00
6.113000000000000256e+01,2.019388544312362921e+00
6.114000000000000057e+01,2.011990515782814626e+00
6.115000000000000568e+01,2.032752257334867529e+00
6.116000000000000369e+01,2.013793517940706046e+00
6.117000000000000171e+01,1.992122027386877603e+00
6.117999999999999972e+01,2.030702851059209557e+00
6.119000000000000483e+01,2.024814312869206212e+00
6.120000000000000284e+01,1.923031617056775833e+00
6.121000000000000085e+01,1.893686093152716410e+00
6.122000000000000597e+01,1.944870502141466950e+00
6.123000000000000398e+01,1.961077158527935627e+00
6.124000000000000199e+01,2.002645656550354314e+00
6.125000000000000000e+01,2.054308044817038326e+00
6.126000000000000512e+01,2.026323737831643435e+00
6.127000000000000313e+01,1.972031514783675776e+00
6.128000000000000114e+01,1.961451911824503291e+00
6.129000000000000625e+01,1.955197828890979039e+00
6.130000000000000426e+01,1.963942979034779102e+00
6.131000000000000227e+01,2.034236535853193306e+00
6.132000000000000028e+01,2.095714239895315245e+00
6.133000000000000540e+01,2.061927932106260020e+00
6.134000000000000341e+01,1.975549548100476782e+00
6.135000000000000142e+01,1.934888918491188603e+00
6.135999999999999943e+01,1.906111223538647481e+00
6.137000000000000455e+01,1.843700979009340157e+00
6.138000000000000256e+01,1.903673145395500255e+00
6.139000000000000057e+01,2.028001771301001455e+00
6.140000000000000568e+01,2.039329740208777775e+00
6.141000000000000369e+01,1.998674902253991359e+00
6.142000000000000171e+01,1.993759918094452077e+00
6.142999999999999972e+01,2.020640157004705451e+00
6.144000000000000483e+01,2.034471169763778953e+00
6.145000000000000284e+01,2.004072597986410464e+00
6.146000000000000085e+01,1.934523408103400399e+00
6.147000000000000597e+01,1.870122898849163828e+00
6.148000000000000398e+01,1.891482584984593096e+00
6.149000000000000199e+01,2.024824626998594557e+00
6.150000000000000000e+01,2.195965856656246995e+00
6.151000000000000512e+01,2.299178581754796724e+00
6.152000000000000313e+01,2.256072033003378774e+00
6.153000000000000114e+01,2.115658205027456162e+00
6.154000000000000625e+01,2.008464662372729137e+00
6.155000000000000426e+01,1.966162631142194028e+00
6.156000000000000227e+01,2.001490402799873447e+00
6.157000000000000028e+01,2.084948958751748016e+00
6.158000000000000540e+01,2.093519050593999786e+00
6.159000000000000341e+01,2.009617653684402594e+00
6.160000000000000142e+01,1.991399774756439367e+00
6.160999999999999943e+01,2.063399690438088463e+00
6.162000000000000455e+01,2.113932899715598612e+00
6.163000000000000256e+01,2.077746881624420006e+00
6.164000000000000057e+01,1.971410156106537137e+00
6.165000000000000568e+01,1.851492811679267936e+00
6.166000000000000369e+01,1.848841512948040444e+00
6.167000000000000171e+01,1.986930129622076491e+00
6.167999999999999972e+01,2.100198344180853827e+00
6.169000000000000483e+01,2.084110472071958764e+00
6.170000000000000284e+01,1.969628477556109702e+00
6.171000000000000085e+01,1.876982911536490217e+00
6.172000000000000597e+01,1.900772204999851889e+00
6.173000000000000398e+01,1.969781971818201471e+00
6.174000000000000199e+01,1.994409850055899991e+00
6.175000000000000000e+01,1.977255051276896047e+00
6.176000000000000512e+01,1.970134128073517621e+00
6.177000000000000313e+01,2.018552107823823327e+00
6.178000000000000114e+01,2.060762852950333901e+00
6.179000000000000625e+01,1.983684610642527879e+00
6.180000000000000426e+01,1.847104083423562138e+00
6.181000000000000227e+01,1.849837789780498287e+00
6.182000000000000028e+01,1.960523598225738739e+00
6.183000000000000540e+01,2.006370825894355558e+00
6.184000000000000341e+01,2.000035391411861152e+00
6.185000000000000142e+01,1.965650123903029733e+00
6.185999999999999943e+01,1.911495622621196988e+00
6.187000000000000455e+01,1.919179154456404968e+00
6.188000000000000256e+01,1.966654585965720958e+00
6.189000000000000057e+01,1.933349881785498603e+00
6.190000000000000568e+01,1.887911736708048682e+00
6.191000000000000369e+01,1.964763448891494679e+00
6.192000000000000171e+01,2.078566032773555783e+00
6.192999999999999972e+01,2.082675888017778032e+00
6.194000000000000483e+01,2.024368062719293704e+00
6.195000000000000284e+01,2.031227662944595558e+00
6.196000000000000085e+01,2.060599151464545642e+00
6.197000000000000597e+01,2.032878195298222668e+00
6.198000000000000398e+01,1.976149701231209699e+00
6.199000000000000199e+01,1.942063070187947327e+00
6.200000000000000000e+01,1.980834217672080566e+00
6.201000000000000512e+01,2.095483900644803832e+00
6.202000000000000313e+01,2.171148123705316735e+00
6.203000000000000114e+01,2.103208670515441359e+00
6.204000000000000625e+01,1.942687436630945008e+00
6.205000000000000426e+01,1.842790861014218962e+00
6.206000000000000227e+01,1.884161813088024884e+00
6.207000000000000028e+01,1.908769625110246393e+00
6.208000000000000540e+01,1.887774111082948902e+00
6.209000000000000341e+01,1.936531855449608930e+00
6.210000000000000142e+01,2.045035106977004968e+00
6.210999999999999943e+01,2.152159582527329196e+00
6.212000000000000455e+01,2.201959395493757743e+00
6.213000000000000256e+01,2.151140022735171797e+00
6.214000000000000057e+01,2.050798692571115023e+00
6.215000000000000568e+01,1.995773984589332750e+00
6.216000000000000369e+01,1.981966199628849346e+00
6.217000000000000171e+01,1.983391008078004170e+00
6.217999999999999972e+01,1.948343191067011260e+00
6.219000000000000483e+01,1.918873394836792423e+00
6.220000000000000284e+01,2.011334401107697012e+00
6.221000000000000085e+01,2.163025305382538566e+00
6.222000000000000597e+01,2.218149603105013412e+00
6.223000000000000398e+01,2.126879086856586110e+00
6.224000000000000199e+01,2.002935934388765826e+00
6.225000000000000000e+01,1.950540319066373041e+00
6.226000000000000512e+01,1.992284646637570544e+00
6.227000000000000313e+01,2.098063188355601572e+00
6.228000000000000114e+01,2.182531962429445471e+00
6.229000000000000625e+01,2.167960841522852178e+00
6.230000000000000426e+01,2.081967451671320024e+00
6.231000000000000227e+01,2.011580173773400926e+00
6.232000000000000028e+01,1.991069635370980917e+00
6.233000000000000540e+01,2.014473626255580463e+00
6.234000000000000341e+01,2.079037184704232821e+00
6.235000000000000142e+01,2.134607861716056654e+00
6.236000000000000654e+01,2.031265118048354967e+00
6.237000000000000455e+01,1.840510197744093857e+00
6.238000000000000256e+01,1.854123626002323055e+00
6.239000000000000057e+01,2.034905454806193337e+00
6.240000000000000568e+01,2.087496792764002684e+00
6.241000000000000369e+01,1.968364276398045343e+00
6.242000000000000171e+01,1.841057121221391979e+00
6.242999999999999972e+01,1.841527916839708956e+00
6.244000000000000483e+01,1.940426837167534169e+00
6.245000000000000284e+01,2.012492833676682302e+00
6.246000000000000085e+01,1.952997108164781892e+00
6.247000000000000597e+01,1.810559646545785828e+00
6.248000000000000398e+01,1.811716687288605909e+00
6.249000000000000199e+01,1.957954626057508918e+00
6.250000000000000000e+01,2.045844223541959384e+00
6.251000000000000512e+01,1.992747516094299787e+00
6.252000000000000313e+01,1.846739870826425323e+00
6.253000000000000114e+01,1.799069726970024874e+00
6.254000000000000625e+01,1.921807172871409231e+00
6.255000000000000426e+01,2.035386909115807441e+00
6.256000000000000227e+01,2.033200805060828120e+00
6.257000000000000028e+01,1.933117172470412592e+00
6.258000000000000540e+01,1.809016659680059202e+00
6.259000000000000341e+01,1.808570337034199893e+00
6.260000000000000142e+01,1.946780343541612890e+00
6.261000000000000654e+01,2.064814900081845206e+00
6.262000000000000455e+01,2.081031624219103815e+00
6.263000000000000256e+01,1.990686469135710013e+00
6.264000000000000057e+01,1.867442239561909245e+00
6.265000000000000568e+01,1.840610915429982120e+00
6.266000000000000369e+01,1.900707675498785942e+00
6.267000000000000171e+01,1.901159109701236805e+00
6.267999999999999972e+01,1.878542275941639916e+00
6.269000000000000483e+01,1.926560376006939634e+00
6.270000000000000284e+01,1.968614102103304120e+00
6.271000000000000085e+01,1.911403960809958447e+00
6.272000000000000597e+01,1.841391414908846169e+00
6.273000000000000398e+01,1.852370439571956018e+00
6.274000000000000199e+01,1.887279611530839452e+00
6.275000000000000000e+01,1.950490596234701446e+00
6.276000000000000512e+01,2.010346924911219801e+00
6.277000000000000313e+01,1.995886745409168439e+00
6.278000000000000114e+01,1.910209495448077499e+00
6.279000000000000625e+01,1.848973316843701253e+00
6.280000000000000426e+01,1.869788834735088834e+00
6.281000000000000227e+01,1.926179797578615904e+00
6.282000000000000028e+01,1.989593186684152970e+00
6.283000000000000540e+01,2.058229014517092281e+00
6.284000000000000341e+01,2.123451047234195421e+00
6.285000000000000142e+01,2.132756116624683340e+00
6.286000000000000654e+01,2.005594218180736021e+00
6.287000000000000455e+01,1.875005060713170746e+00
6.288000000000000256e+01,1.929743771592487001e+00
6.289000000000000057e+01,2.111399996140001623e+00
6.290000000000000568e+01,2.325435525423140248e+00
6.291000000000000369e+01,2.537939144522578516e+00
6.292000000000000171e+01,2.711587039373804853e+00
6.292999999999999972e+01,2.806416151963211369e+00
6.294000000000000483e+01,2.767259310671843053e+00
6.295000000000000284e+01,2.650080605000534550e+00
6.296000000000000085e+01,2.501558944738260681e+00
6.297000000000000597e+01,2.326933014613872253e+00
6.298000000000000398e+01,2.143542295477277371e+00
6.299000000000000199e+01,2.018205458520019757e+00
6.300000000000000000e+01,1.978853557618653003e+00
6.301000000000000512e+01,1.976512788347194682e+00
6.302000000000000313e+01,2.053375897053435040e+00
6.303000000000000114e+01,2.220495914429927886e+00
6.304000000000000625e+01,2.391281191019783758e+00
6.305000000000000426e+01,2.506989620960565990e+00
6.306000000000000227e+01,2.530098836678322360e+00
6.307000000000000028e+01,2.469969381551115450e+00
6.308000000000000540e+01,2.332770257917610834e+00
6.309000000000000341e+01,2.130652603499688436e+00
6.310000000000000142e+01,1.953178064437545158e+00
6.311000000000000654e+01,1.961188450735930955e+00
6.312000000000000455e+01,2.076449445014254103e+00
6.313000000000000256e+01,2.127381923045319478e+00
6.314000000000000057e+01,2.191956194931824697e+00
6.315000000000000568e+01,2.294559204466077418e+00
6.316000000000000369e+01,2.363781681479911523e+00
6.317000000000000171e+01,2.369232196303266758e+00
6.317999999999999972e+01,2.336081156317133978e+00
6.319000000000000483e+01,2.251557048755370438e+00
6.320000000000000284e+01,2.115503089149244786e+00
6.321000000000000085e+01,2.027879638094923553e+00
6.322000000000000597e+01,2.065845311077285196e+00
6.323000000000000398e+01,2.167132615346831770e+00
6.324000000000000199e+01,2.154620629438045665e+00
6.325000000000000000e+01,2.039780033949738502e+00
6.326000000000000512e+01,1.956384835404322731e+00
6.327000000000000313e+01,1.980551513316429091e+00
6.328000000000000114e+01,2.046930762434333584e+00
6.329000000000000625e+01,2.108135956834852998e+00
6.330000000000000426e+01,2.124372287170964935e+00
6.331000000000000227e+01,2.076856608242369617e+00
6.332000000000000028e+01,1.999899861693079872e+00
6.333000000000000540e+01,1.985171730128151735e+00
6.334000000000000341e+01,2.022121974288396906e+00
6.335000000000000142e+01,2.037726333146824942e+00
6.336000000000000654e+01,2.031360219581942683e+00
6.337000000000000455e+01,2.045506001555605469e+00
6.338000000000000256e+01,2.080389062651503806e+00
6.339000000000000057e+01,2.074876093866810933e+00
6.340000000000000568e+01,2.048955608108677495e+00
6.341000000000000369e+01,2.052276818267944503e+00
6.342000000000000171e+01,2.102011068572190222e+00
6.342999999999999972e+01,2.117535211796961025e+00
6.344000000000000483e+01,2.088265064401547466e+00
6.345000000000000284e+01,2.032835199247593483e+00
6.346000000000000085e+01,1.967453735694946859e+00
6.347000000000000597e+01,1.956915041896300167e+00
6.348000000000000398e+01,2.030447070080873218e+00
6.349000000000000199e+01,2.088631975097575921e+00
6.350000000000000000e+01,2.084273740994689206e+00
6.351000000000000512e+01,2.062446507839657883e+00
6.352000000000000313e+01,2.057460889664735060e+00
6.353000000000000114e+01,2.082346644653574774e+00
6.354000000000000625e+01,2.096519144033748727e+00
6.355000000000000426e+01,2.104111884144946654e+00
6.356000000000000227e+01,2.097597359099213854e+00
6.357000000000000028e+01,2.032087689372680916e+00
6.358000000000000540e+01,1.932140512592187997e+00
6.359000000000000341e+01,1.928450558298034023e+00
6.360000000000000142e+01,2.004053091138056963e+00
6.361000000000000654e+01,2.045688130532120841e+00
6.362000000000000455e+01,2.057063405853110094e+00
6.363000000000000256e+01,2.071190852673891580e+00
6.364000000000000057e+01,2.070905024524301474e+00
6.365000000000000568e+01,2.037208269298943275e+00
6.366000000000000369e+01,2.001775147638715335e+00
6.367000000000000171e+01,2.008377005238060953e+00
6.367999999999999972e+01,2.076455311077268995e+00
6.369000000000000483e+01,2.191368740191617981e+00
6.370000000000000284e+01,2.294018896282242537e+00
6.371000000000000085e+01,2.312473366774415062e+00
6.372000000000000597e+01,2.261130235192124971e+00
6.373000000000000398e+01,2.210744620227310886e+00
6.374000000000000199e+01,2.202166199203865471e+00
6.375000000000000000e+01,2.211137514186080733e+00
6.376000000000000512e+01,2.202223783900265630e+00
6.377000000000000313e+01,2.185415607727738241e+00
6.378000000000000114e+01,2.194224491450452508e+00
6.379000000000000625e+01,2.219902199968503798e+00
6.380000000000000426e+01,2.225243957283110863e+00
6.381000000000000227e+01,2.220523376704014229e+00
6.382000000000000028e+01,2.223689632890570866e+00
6.383000000000000540e+01,2.200777230153247110e+00
6.384000000000000341e+01,2.126765149422944035e+00
6.385000000000000142e+01,2.041737899658033761e+00
6.386000000000000654e+01,1.996948063170397747e+00
6.387000000000000455e+01,1.996615912713310070e+00
6.388000000000000256e+01,2.040792922003602072e+00
6.389000000000000057e+01,2.118510393295250704e+00
6.390000000000000568e+01,2.173412053914304920e+00
6.391000000000000369e+01,2.158080863846394859e+00
6.392000000000000171e+01,2.086078822192488413e+00
6.392999999999999972e+01,2.015753065233933050e+00
6.394000000000000483e+01,2.017280767468921709e+00
6.395000000000000284e+01,2.083014807268541269e+00
6.396000000000000085e+01,2.159873548636587426e+00
6.397000000000000597e+01,2.219049693900522868e+00
6.398000000000000398e+01,2.239937336377961330e+00
6.399000000000000199e+01,2.196574381280999244e+00
6.400000000000000000e+01,2.084757051768860947e+00
6.401000000000000512e+01,1.962343831442389996e+00
6.401999999999999602e+01,1.934348505957497633e+00
6.403000000000000114e+01,2.025921992698632490e+00
6.404000000000000625e+01,2.147311928179043594e+00
6.404999999999999716e+01,2.222169872106992017e+00
6.406000000000000227e+01,2.214765522623106442e+00
6.407000000000000739e+01,2.136956777990608014e+00
6.407999999999999829e+01,2.017172576677563001e+00
6.409000000000000341e+01,1.917352141105018726e+00
6.410000000000000853e+01,1.969846469854948046e+00
6.410999999999999943e+01,2.139987672207482206e+00
6.412000000000000455e+01,2.272584225545887904e+00
6.413000000000000966e+01,2.253576881249007346e+00
6.414000000000000057e+01,2.105222761609801818e+00
6.415000000000000568e+01,1.950787273307881931e+00
6.415999999999999659e+01,1.923451505185404420e+00
6.417000000000000171e+01,2.032103044852795026e+00
6.418000000000000682e+01,2.162300298501575124e+00
6.418999999999999773e+01,2.201014501110793997e+00
6.420000000000000284e+01,2.119007459118537273e+00
6.421000000000000796e+01,2.000373439635710238e+00
6.421999999999999886e+01,1.958667701908620717e+00
6.423000000000000398e+01,2.037543284080121087e+00
6.424000000000000909e+01,2.150400837750952920e+00
6.425000000000000000e+01,2.187108699950690571e+00
6.426000000000000512e+01,2.110664579060347990e+00
6.426999999999999602e+01,2.009149633675899160e+00
6.428000000000000114e+01,1.996302384259458051e+00
6.429000000000000625e+01,2.090620240048392198e+00
6.429999999999999716e+01,2.210478279015652969e+00
6.431000000000000227e+01,2.277288373702372581e+00
6.432000000000000739e+01,2.271059822858041866e+00
6.432999999999999829e+01,2.216596211785087700e+00
6.434000000000000341e+01,2.157136323276764411e+00
6.435000000000000853e+01,2.115328944821586177e+00
6.435999999999999943e+01,2.078667589923891779e+00
6.437000000000000455e+01,2.061169532886609534e+00
6.438000000000000966e+01,2.071308646773820872e+00
6.439000000000000057e+01,2.100684493587744672e+00
6.440000000000000568e+01,2.123164738709646837e+00
6.440999999999999659e+01,2.159368789855035775e+00
6.442000000000000171e+01,2.203304872821735039e+00
6.443000000000000682e+01,2.204215719252541561e+00
6.443999999999999773e+01,2.109484159433296924e+00
6.445000000000000284e+01,1.977678248982883025e+00
6.446000000000000796e+01,1.972579546391222793e+00
6.446999999999999886e+01,2.115657135934128519e+00
6.448000000000000398e+01,2.264969230505349707e+00
6.449000000000000909e+01,2.321317511904822606e+00
6.450000000000000000e+01,2.290929178587587600e+00
6.451000000000000512e+01,2.204797679964308976e+00
6.451999999999999602e+01,2.101951455409947656e+00
6.453000000000000114e+01,2.008794809415835214e+00
6.454000000000000625e+01,1.955163921374369229e+00
6.454999999999999716e+01,1.973676644913243683e+00
6.456000000000000227e+01,2.036448046536909917e+00
6.457000000000000739e+01,2.096378071575830671e+00
6.457999999999999829e+01,2.143643264660656911e+00
6.459000000000000341e+01,2.166182809367667605e+00
6.460000000000000853e+01,2.152522387827825234e+00
6.460999999999999943e+01,2.115449032829673115e+00
6.462000000000000455e+01,2.084391309855230467e+00
6.463000000000000966e+01,2.066340199773503361e+00
6.464000000000000057e+01,2.086871106345574489e+00
6.465000000000000568e+01,2.151938401186242800e+00
6.465999999999999659e+01,2.243246485453616490e+00
6.467000000000000171e+01,2.267599278003060714e+00
6.468000000000000682e+01,2.169655863357137449e+00
6.468999999999999773e+01,2.006250138841116026e+00
6.470000000000000284e+01,1.914977095346052538e+00
6.471000000000000796e+01,1.961019614409809764e+00
6.471999999999999886e+01,2.063520524249758736e+00
6.473000000000000398e+01,2.099063413644286058e+00
6.474000000000000909e+01,2.031716623080099815e+00
